,ID,Nationality,Age,Position,Height,Weight
10962,163581,England,33,LCB,185.928,78.91156462585033
10963,232445,Italy,25,CB,195.072,82.99319727891157
10964,238589,Germany,28,RCB,198.12,92.06349206349206
10965,209662,Netherlands,27,RM,179.83200000000002,79.81859410430839
10966,217086,Burundi,28,LDM,176.784,69.84126984126983
10967,230654,Brazil,21,LB,155.44799999999998,68.93424036281179
10968,242686,Netherlands,21,CAM,155.7528,72.10884353741497
10969,224255,Chile,24,CB,179.83200000000002,69.84126984126983
10970,232447,Japan,31,GK,188.976,79.81859410430839
10971,176383,Germany,32,CM,188.976,73.01587301587301
10972,212736,Poland,24,CDM,185.928,79.81859410430839
10973,233216,Germany,20,LS,192.024,81.17913832199547
10974,176384,Poland,29,GK,198.12,89.79591836734694
10975,190720,Canada,30,ST,182.88,77.09750566893423
10976,212481,Germany,24,LCM,188.976,82.99319727891157
10977,212737,Australia,24,RM,155.44799999999998,74.82993197278911
10978,230145,Italy,21,LW,185.928,77.09750566893423
10979,238593,Germany,23,CB,182.88,76.19047619047619
10980,176897,Chile,33,RB,179.83200000000002,73.01587301587301
10981,244993,Guinea,22,CM,155.44799999999998,72.10884353741497
10982,196353,England,29,LWB,155.44799999999998,64.85260770975056
10983,201986,Morocco,27,LCB,182.88,81.17913832199547
10984,216322,England,23,LM,155.44799999999998,76.19047619047619
10985,224770,England,22,RW,179.83200000000002,66.21315192743764
10986,225026,Sweden,22,CB,182.88,73.01587301587301
10987,243714,Switzerland,19,CDM,192.024,76.19047619047619
10988,201219,Italy,26,CM,155.44799999999998,69.84126984126983
10989,229379,United States,20,CAM,155.44799999999998,68.02721088435374
10990,230403,Brazil,34,CB,188.976,82.99319727891157
10991,231171,Saudi Arabia,25,LCM,179.83200000000002,69.84126984126983
10992,232963,Japan,24,ST,173.73600000000002,73.92290249433107
10993,244739,Colombia,24,RDM,179.83200000000002,68.02721088435374
10994,199684,Poland,26,CB,188.976,79.81859410430839
10995,212484,Wales,23,RW,176.784,68.02721088435374
10996,220676,Norway,23,LCB,195.072,84.80725623582767
10997,233732,Nigeria,20,ST,182.88,74.82993197278911
10998,241924,Austria,21,LCB,188.976,78.00453514739229
10999,177668,Portugal,31,CM,155.44799999999998,73.01587301587301
11000,209413,Poland,27,CDM,195.072,87.98185941043084
11001,220421,France,24,LM,170.688,67.12018140589569
11002,228357,Cameroon,20,CAM,182.88,76.19047619047619
11003,228613,Saudi Arabia,25,GK,155.7528,92.06349206349206
11004,230917,Spain,24,CB,155.7528,74.82993197278911
11005,239365,Romania,20,ST,188.976,78.00453514739229
11006,190981,Norway,25,LS,155.7528,77.09750566893423
11007,206598,Norway,25,CAM,179.83200000000002,64.85260770975056
11008,232454,Japan,32,RCB,182.88,69.84126984126983
11009,234502,Denmark,26,CB,185.928,82.99319727891157
11010,177414,England,32,RS,192.024,86.16780045351473
11011,244742,Romania,23,RM,155.44799999999998,74.82993197278911
11012,218887,Switzerland,23,CM,155.44799999999998,76.19047619047619
11013,229127,Belgium,20,GK,188.976,84.80725623582767
11014,229895,Wales,24,LB,155.7528,71.20181405895691
11015,235527,Ghana,21,LW,173.73600000000002,64.85260770975056
11016,190983,Republic of Ireland,27,CB,185.928,77.09750566893423
11017,217096,England,23,GK,192.024,73.01587301587301
11018,223752,Colombia,22,RCB,182.88,74.82993197278911
11019,228616,France,20,GK,155.7528,84.80725623582767
11020,232456,Japan,28,CB,182.88,78.00453514739229
11021,233736,Colombia,20,CM,182.88,76.19047619047619
11022,238344,Spain,21,ST,195.072,84.80725623582767
11023,187144,Korea Republic,31,GK,188.976,76.19047619047619
11024,192264,Sweden,31,CAM,173.73600000000002,58.04988662131519
11025,215817,Sweden,24,ST,192.024,87.98185941043084
11026,224009,Nigeria,23,RB,155.7528,73.01587301587301
11027,226057,New Zealand,23,CB,155.44799999999998,74.82993197278911
11028,234249,England,19,ST,192.024,77.09750566893423
11029,236553,Germany,21,ST,185.928,78.00453514739229
11030,241929,Argentina,19,LB,176.784,68.93424036281179
11031,138251,Scotland,32,RB,179.83200000000002,73.01587301587301
11032,209675,St Lucia,24,RB,182.88,74.82993197278911
11033,169483,France,32,CB,195.072,82.99319727891157
11034,236043,England,20,RDM,155.44799999999998,73.01587301587301
11035,225036,Colombia,36,ST,182.88,78.91156462585033
11036,230412,Brazil,34,CB,155.44799999999998,74.82993197278911
11037,231436,England,20,RM,179.83200000000002,73.01587301587301
11038,240908,Turkey,20,CB,188.976,78.00453514739229
11039,193804,England,27,RB,176.784,77.09750566893423
11040,212237,Germany,24,RCM,185.928,81.17913832199547
11041,214285,Chile,25,LB,176.784,72.10884353741497
11042,167437,Germany,32,ST,201.16799999999998,93.87755102040816
11043,237581,Jamaica,28,LS,182.88,81.17913832199547
11044,211982,Germany,23,LB,155.44799999999998,68.02721088435374
11045,221710,United States,26,CB,185.928,82.99319727891157
11046,224270,Austria,22,ST,155.44799999999998,73.01587301587301
11047,229646,Ivory Coast,26,CB,192.024,86.16780045351473
11048,239886,Greece,23,CB,188.976,82.99319727891157
11049,238863,Brazil,25,CDM,188.976,78.91156462585033
11050,239119,England,25,LB,155.44799999999998,73.01587301587301
11051,177679,Germany,28,LB,155.7528,68.02721088435374
11052,244751,France,23,CB,195.072,78.91156462585033
11053,226576,Colombia,25,ST,179.83200000000002,73.92290249433107
11054,228624,Saudi Arabia,24,CB,155.7528,68.02721088435374
11055,163856,England,32,ST,176.784,74.82993197278911
11056,230416,Brazil,30,CB,188.976,86.16780045351473
11057,241680,Sweden,27,RB,155.7528,69.84126984126983
11058,224017,Wales,22,CDM,182.88,77.09750566893423
11059,239121,Morocco,27,ST,192.024,92.06349206349206
11060,181521,England,34,CM,176.784,69.84126984126983
11061,200210,England,26,RCM,182.88,71.20181405895691
11062,221970,Poland,27,RM,155.44799999999998,78.91156462585033
11063,230674,Italy,20,GK,185.928,78.91156462585033
11064,235026,England,19,LB,173.73600000000002,68.93424036281179
11065,242450,Chile,25,LCM,179.83200000000002,71.20181405895691
11066,182802,China PR,35,CM,179.83200000000002,74.82993197278911
11067,197907,Mexico,27,RS,179.83200000000002,73.01587301587301
11068,214035,Colombia,24,GK,182.88,78.91156462585033
11069,237331,Belgium,20,CB,182.88,68.93424036281179
11070,241171,Netherlands,19,CB,185.928,78.91156462585033
11071,242451,Paraguay,19,RM,170.688,71.20181405895691
11072,49939,Switzerland,36,CB,192.024,87.98185941043084
11073,200980,Scotland,27,RWB,173.73600000000002,64.85260770975056
11074,217620,Senegal,26,CB,195.072,94.7845804988662
11075,226580,United States,21,LW,173.73600000000002,66.21315192743764
11076,236308,Italy,20,CB,188.976,79.81859410430839
11077,242708,England,21,CDM,170.688,74.82993197278911
11078,192020,Mexico,27,RB,179.83200000000002,63.038548752834465
11079,222485,Germany,27,GK,185.928,82.08616780045351
11080,224789,Italy,24,RM,155.44799999999998,69.84126984126983
11081,225557,Wales,20,CB,155.7528,73.92290249433107
11082,231701,Colombia,26,RM,155.44799999999998,69.84126984126983
11083,54037,Italy,35,GK,185.928,79.81859410430839
11084,193557,England,26,ST,192.024,82.08616780045351
11085,156438,Austria,36,GK,195.072,87.98185941043084
11086,240662,Uruguay,27,GK,188.976,78.00453514739229
11087,189718,Iran,31,GK,182.88,78.00453514739229
11088,207639,Republic of Ireland,24,CM,185.928,78.00453514739229
11089,210711,United States,29,GK,185.928,83.90022675736961
11090,211991,Germany,26,LDM,185.928,78.00453514739229
11091,223767,Turkey,23,CB,188.976,83.90022675736961
11092,229655,Spain,25,GK,192.024,82.99319727891157
11093,234007,Brazil,26,CAM,182.88,78.00453514739229
11094,237079,Greece,22,CDM,155.44799999999998,74.82993197278911
11095,222488,Italy,23,LM,182.88,78.00453514739229
11096,234520,Chile,24,CM,170.688,66.21315192743764
11097,237848,Mexico,21,CM,179.83200000000002,72.10884353741497
11098,238104,China PR,26,ST,185.928,82.08616780045351
11099,205593,Netherlands,24,LCM,179.83200000000002,72.10884353741497
11100,214041,Colombia,23,GK,182.88,69.84126984126983
11101,214809,Argentina,30,RB,155.44799999999998,78.00453514739229
11102,229401,England,21,RB,155.7528,78.00453514739229
11103,234521,Denmark,21,CM,192.024,94.7845804988662
11104,236313,Nigeria,22,LB,179.83200000000002,79.81859410430839
11105,238617,Italy,18,CDM,155.44799999999998,78.00453514739229
11106,204058,Italy,29,LCB,182.88,76.19047619047619
11107,176922,Argentina,32,GK,192.024,82.08616780045351
11108,242714,United States,21,RM,179.83200000000002,73.92290249433107
11109,243994,Spain,29,ST,185.928,77.09750566893423
11110,244250,Germany,21,ST,192.024,87.07482993197279
11111,244762,France,17,ST,188.976,82.08616780045351
11112,212251,Germany,23,CB,198.12,87.98185941043084
11113,232731,Japan,32,LCM,182.88,73.01587301587301
11114,243995,Ghana,20,CDM,192.024,78.91156462585033
11115,230684,Colombia,19,CDM,182.88,76.19047619047619
11116,238108,China PR,29,RB,182.88,76.19047619047619
11117,239388,Argentina,24,CDM,155.44799999999998,73.92290249433107
11118,199197,Austria,30,LCM,155.44799999999998,69.84126984126983
11119,232733,Japan,26,RAM,173.73600000000002,64.85260770975056
11120,234525,United States,18,LM,173.73600000000002,66.21315192743764
11121,234781,Spain,25,LCB,188.976,79.81859410430839
11122,236573,Spain,23,CB,185.928,82.08616780045351
11123,245277,Nigeria,18,RCM,179.83200000000002,69.84126984126983
11124,182045,China PR,31,LB,155.44799999999998,72.10884353741497
11125,155422,Poland,37,GK,188.976,81.17913832199547
11126,228894,England,22,RM,170.688,68.02721088435374
11127,185118,Croatia,36,GK,198.12,93.87755102040816
11128,223263,Scotland,25,RCB,155.7528,77.09750566893423
11129,227871,Senegal,28,ST,155.7528,78.00453514739229
11130,232479,Japan,21,CF,155.44799999999998,69.84126984126983
11131,240415,Portugal,20,LB,179.83200000000002,67.12018140589569
11132,241695,United States,19,LW,179.83200000000002,71.20181405895691
11133,245535,Turkey,23,LM,179.83200000000002,69.84126984126983
11134,188959,Sweden,31,RDM,155.7528,76.19047619047619
11135,190239,England,26,RS,185.928,76.19047619047619
11136,224544,China PR,28,LB,155.7528,76.19047619047619
11137,176928,Sweden,33,LB,155.7528,78.91156462585033
11138,243232,Albania,21,RW,182.88,74.82993197278911
11139,203297,Brazil,25,CAM,173.73600000000002,63.038548752834465
11140,243745,Brazil,24,CM,182.88,76.19047619047619
11141,209954,Germany,24,CM,182.88,77.09750566893423
11142,233506,Japan,21,RW,176.784,72.10884353741497
11143,239394,Austria,22,RM,176.784,69.84126984126983
11144,243746,Germany,25,CAM,179.83200000000002,72.10884353741497
11145,245538,Japan,23,ST,173.73600000000002,63.038548752834465
11146,238627,France,21,ST,182.88,74.82993197278911
11147,241187,Netherlands,17,CB,185.928,73.92290249433107
11148,229412,Spain,22,CB,192.024,83.90022675736961
11149,245540,Greece,23,CB,182.88,76.19047619047619
11150,220197,England,21,CB,185.928,72.10884353741497
11151,234021,Brazil,30,CAM,155.44799999999998,69.84126984126983
11152,235301,Austria,19,ST,155.44799999999998,73.01587301587301
11153,236837,Uruguay,19,LM,155.7528,73.01587301587301
11154,173349,England,30,RM,167.64000000000001,59.86394557823129
11155,240677,Norway,23,CM,155.7528,74.82993197278911
11156,243749,Germany,24,RS,155.44799999999998,74.82993197278911
11157,222246,United States,26,CB,188.976,83.90022675736961
11158,230694,Turkey,23,GK,201.16799999999998,82.08616780045351
11159,241190,Germany,20,ST,182.88,79.81859410430839
11160,200487,Austria,25,ST,188.976,79.81859410430839
11161,160295,Australia,37,GK,188.976,91.156462585034
11162,238631,Germany,24,ST,155.7528,76.19047619047619
11163,245287,Spain,19,RB,155.44799999999998,66.21315192743764
11164,197928,England,25,GK,195.072,83.90022675736961
11165,231720,France,20,GK,195.072,89.79591836734694
11166,232488,Argentina,20,CB,185.928,78.91156462585033
11167,234024,Brazil,30,CAM,179.83200000000002,71.20181405895691
11168,240680,Netherlands,21,LB,179.83200000000002,69.84126984126983
11169,187176,Korea Republic,33,LCB,182.88,78.91156462585033
11170,190504,Nigeria,26,CM,182.88,81.17913832199547
11171,202025,France,26,ST,179.83200000000002,68.02721088435374
11172,209193,Germany,28,GK,185.928,86.16780045351473
11173,221481,Colombia,28,LM,155.7528,77.09750566893423
11174,236841,Mexico,22,LW,176.784,69.84126984126983
11175,238633,Germany,26,ST,188.976,88.88888888888889
11176,215338,Colombia,25,CM,182.88,73.92290249433107
11177,239402,Czech Republic,24,CB,192.024,86.16780045351473
11178,188970,Sweden,29,RCM,155.7528,74.82993197278911
11179,234795,France,19,CAM,155.44799999999998,73.92290249433107
11180,242219,Japan,27,RM,179.83200000000002,68.93424036281179
11181,192043,Mexico,26,CB,155.7528,74.82993197278911
11182,209452,Poland,23,CB,182.88,77.09750566893423
11183,216620,Japan,28,LM,179.83200000000002,68.02721088435374
11184,219436,England,23,RB,176.784,69.84126984126983
11185,190508,Austria,27,CM,155.7528,76.19047619047619
11186,211245,Poland,22,CAM,155.44799999999998,64.85260770975056
11187,212013,Australia,26,CDM,155.7528,74.82993197278911
11188,224301,Poland,21,ST,182.88,73.92290249433107
11189,245549,Spain,30,RB,155.44799999999998,69.84126984126983
11190,196910,Bolivia,26,ST,188.976,81.17913832199547
11191,199470,Austria,26,RM,155.7528,77.09750566893423
11192,224302,Poland,21,CB,188.976,77.09750566893423
11193,239918,Brazil,23,ST,179.83200000000002,72.10884353741497
11194,225327,Italy,25,CB,182.88,72.10884353741497
11195,234799,France,22,CDM,155.7528,68.02721088435374
11196,208944,England,31,LCB,182.88,73.01587301587301
11197,228656,United States,28,RB,155.7528,78.91156462585033
11198,239920,Brazil,25,LB,155.7528,73.01587301587301
11199,244272,Croatia,23,CB,201.16799999999998,83.90022675736961
11200,214321,Chile,29,ST,155.44799999999998,73.92290249433107
11201,226609,Korea Republic,25,ST,155.7528,76.19047619047619
11202,227377,Colombia,29,RCB,185.928,84.80725623582767
11203,228145,Chile,22,RW,176.784,71.20181405895691
11204,135218,Poland,34,CB,185.928,81.17913832199547
11205,210482,Austria,26,CDM,195.072,83.90022675736961
11206,222514,England,21,GK,188.976,82.99319727891157
11207,232754,Cameroon,20,ST,179.83200000000002,78.00453514739229
11208,241970,Australia,26,LCB,195.072,92.9705215419501
11209,188978,Denmark,28,RCB,182.88,87.07482993197279
11210,208691,Scotland,22,CAM,179.83200000000002,60.77097505668934
11211,210739,Denmark,24,CM,155.7528,76.19047619047619
11212,236339,Burkina Faso,21,CF,173.73600000000002,59.86394557823129
11213,238131,Germany,20,CB,188.976,74.82993197278911
11214,202292,Korea Republic,27,LB,179.83200000000002,66.21315192743764
11215,217140,England,22,LM,182.88,69.84126984126983
11216,152116,Austria,37,ST,185.928,81.17913832199547
11217,219956,Italy,22,CB,188.976,76.19047619047619
11218,224308,Germany,21,CAM,179.83200000000002,67.12018140589569
11219,233012,Korea Republic,23,LCB,188.976,76.19047619047619
11220,237108,Finland,20,RM,155.44799999999998,74.82993197278911
11221,239412,Italy,26,CB,182.88,77.09750566893423
11222,242484,Colombia,21,LCB,185.928,68.93424036281179
11223,242740,Brazil,30,ST,195.072,78.00453514739229
11224,188724,Poland,30,LB,182.88,78.91156462585033
11225,219957,Denmark,23,LWB,155.7528,76.19047619047619
11226,234293,Japan,30,CAM,170.688,68.02721088435374
11227,242485,Argentina,23,RB,179.83200000000002,71.20181405895691
11228,212790,Senegal,25,ST,155.7528,64.85260770975056
11229,224822,Belgium,22,CB,179.83200000000002,69.84126984126983
11230,229174,Poland,22,RB,182.88,76.19047619047619
11231,231222,Argentina,23,CDM,185.928,73.92290249433107
11232,235574,Brazil,22,GK,195.072,86.16780045351473
11233,190518,Kosovo,26,ST,155.7528,77.09750566893423
11234,192566,Germany,26,LM,155.44799999999998,77.09750566893423
11235,199479,Germany,26,RCB,192.024,87.98185941043084
11236,213815,Denmark,23,ST,188.976,88.88888888888889
11237,222519,Norway,29,LB,182.88,74.82993197278911
11238,225847,Scotland,22,LCM,155.44799999999998,68.93424036281179
11239,237623,Colombia,22,RB,155.44799999999998,72.10884353741497
11240,136504,Korea Republic,36,CB,182.88,78.00453514739229
11241,219448,Germany,26,RB,155.44799999999998,74.82993197278911
11242,231992,United States,24,CB,182.88,78.00453514739229
11243,242744,Nigeria,18,RCM,155.7528,77.09750566893423
11244,244280,Germany,19,LDM,188.976,81.17913832199547
11245,197945,England,26,ST,185.928,82.99319727891157
11246,231737,Germany,25,LW,182.88,78.91156462585033
11247,243001,Romania,20,CM,155.44799999999998,76.19047619047619
11248,244025,France,19,RW,182.88,72.10884353741497
11249,244537,Iran,21,LB,188.976,86.16780045351473
11250,210490,Austria,25,LM,176.784,74.82993197278911
11251,240442,France,19,RM,155.44799999999998,63.945578231292515
11252,207675,Scotland,28,CDM,182.88,84.80725623582767
11253,213307,United States,24,CAM,173.73600000000002,63.038548752834465
11254,186939,Germany,30,LM,182.88,81.17913832199547
11255,204348,Sweden,25,CM,179.83200000000002,68.93424036281179
11256,211004,Korea Republic,28,CM,182.88,73.01587301587301
11257,227900,Argentina,22,RB,179.83200000000002,68.02721088435374
11258,232252,England,21,RB,188.976,82.99319727891157
11259,233276,England,19,CM,155.44799999999998,63.945578231292515
11260,180284,Korea Republic,31,CM,179.83200000000002,68.02721088435374
11261,191548,Japan,33,CDM,155.44799999999998,74.82993197278911
11262,192316,Norway,27,GK,188.976,89.79591836734694
11263,192572,Australia,29,RB,182.88,74.82993197278911
11264,225853,Madagascar,21,CB,182.88,73.01587301587301
11265,230717,Zimbabwe,22,ST,182.88,72.10884353741497
11266,206142,France,26,CAM,188.976,78.91156462585033
11267,237374,Turkey,23,LB,182.88,73.92290249433107
11268,240446,England,26,LCB,195.072,74.82993197278911
11269,241470,Spain,18,LB,185.928,67.12018140589569
11270,204095,England,27,RB,179.83200000000002,64.85260770975056
11271,212543,Mexico,23,CB,182.88,72.10884353741497
11272,213823,Chile,32,CB,179.83200000000002,73.92290249433107
11273,240959,Spain,20,ST,182.88,73.92290249433107
11274,187455,Korea Republic,32,RCM,182.88,78.91156462585033
11275,206656,Chile,29,LM,155.44799999999998,76.19047619047619
11276,229441,Chile,22,CM,173.73600000000002,67.12018140589569
11277,241985,Spain,21,CM,170.688,63.945578231292515
11278,243009,Canada,20,CB,188.976,78.00453514739229
11279,210498,Saudi Arabia,26,RB,179.83200000000002,63.945578231292515
11280,222018,Argentina,25,RB,155.44799999999998,69.84126984126983
11281,235842,Italy,19,ST,188.976,72.10884353741497
11282,244802,Ecuador,30,CDM,182.88,78.00453514739229
11283,179778,United States,33,CB,185.928,77.09750566893423
11284,209475,Republic of Ireland,24,RM,155.7528,82.99319727891157
11285,214595,Germany,23,LM,182.88,78.00453514739229
11286,221763,Korea Republic,23,ST,155.7528,73.01587301587301
11287,224323,Ivory Coast,23,CM,173.73600000000002,60.77097505668934
11288,226116,Republic of Ireland,21,LCB,195.072,87.07482993197279
11289,244548,Italy,19,LB,155.44799999999998,64.85260770975056
11290,245572,Russia,20,RB,155.7528,73.01587301587301
11291,170309,Italy,33,ST,155.7528,77.09750566893423
11292,245573,Russia,20,RM,182.88,73.01587301587301
11293,184901,Korea Republic,31,RB,155.44799999999998,77.09750566893423
11294,210502,Austria,24,GK,195.072,93.87755102040816
11295,216134,Denmark,28,RB,179.83200000000002,72.10884353741497
11296,216390,Colombia,23,ST,155.44799999999998,78.00453514739229
11297,235334,Belgium,20,LM,182.88,73.01587301587301
11298,232519,Scotland,18,LW,179.83200000000002,68.02721088435374
11299,239175,Denmark,19,LCM,179.83200000000002,68.02721088435374
11300,246599,Spain,19,RW,155.44799999999998,69.84126984126983
11301,215368,Austria,26,RM,155.7528,74.82993197278911
11302,170056,Jamaica,30,LM,182.88,69.84126984126983
11303,172872,Turkey,31,LDM,173.73600000000002,68.02721088435374
11304,212041,Norway,21,RS,173.73600000000002,68.02721088435374
11305,215113,Argentina,29,CM,195.072,82.08616780045351
11306,219721,Italy,23,CB,188.976,82.08616780045351
11307,221001,Norway,25,LCM,188.976,78.00453514739229
11308,237385,United States,23,CM,182.88,73.01587301587301
11309,243017,Jamaica,27,ST,155.7528,72.10884353741497
11310,245577,Spain,22,CM,182.88,74.82993197278911
11311,199754,Congo,28,RCB,188.976,86.16780045351473
11312,202570,United States,29,GK,188.976,83.90022675736961
11313,203338,Canada,27,LB,155.7528,74.82993197278911
11314,158282,Switzerland,31,LB,182.88,74.82993197278911
11315,231754,Belgium,23,RS,192.024,83.90022675736961
11316,187722,Mexico,29,CM,173.73600000000002,69.84126984126983
11317,191050,Switzerland,27,CB,185.928,74.82993197278911
11318,234059,Venezuela,26,RCB,201.16799999999998,86.16780045351473
11319,243275,Germany,18,CB,192.024,87.98185941043084
11320,214860,Chile,33,LB,170.688,66.21315192743764
11321,221772,Saudi Arabia,24,RM,173.73600000000002,68.93424036281179
11322,236364,Republic of Ireland,21,RDM,155.44799999999998,68.02721088435374
11323,239948,Mexico,20,LW,179.83200000000002,71.20181405895691
11324,225101,Italy,20,CM,182.88,76.19047619047619
11325,239181,Germany,24,CB,185.928,77.09750566893423
11326,138830,England,34,LWB,182.88,86.16780045351473
11327,246606,Spain,18,LB,173.73600000000002,63.038548752834465
11328,200527,Australia,27,ST,182.88,73.01587301587301
11329,234063,Venezuela,21,ST,155.7528,79.81859410430839
11330,243023,Romania,18,CDM,173.73600000000002,73.01587301587301
11331,245071,Portugal,21,LW,155.44799999999998,63.945578231292515
11332,190031,Republic of Ireland,30,LB,182.88,73.92290249433107
11333,211536,Scotland,22,CM,182.88,72.10884353741497
11334,233040,Sweden,22,LB,185.928,81.17913832199547
11335,189008,Mexico,29,CDM,179.83200000000002,77.09750566893423
11336,202321,Spain,28,ST,192.024,84.80725623582767
11337,211537,Scotland,24,GK,188.976,74.82993197278911
11338,225361,England,22,GK,195.072,82.99319727891157
11339,232017,Mexico,25,CB,188.976,86.16780045351473
11340,238929,Germany,31,CAM,170.688,71.20181405895691
11341,228690,Saudi Arabia,28,LM,173.73600000000002,62.131519274376416
11342,240466,Croatia,24,CB,192.024,87.98185941043084
11343,243282,England,18,LM,182.88,68.02721088435374
11344,207443,France,24,GK,188.976,86.16780045351473
11345,230995,Senegal,22,CM,198.12,86.16780045351473
11346,235347,England,20,LB,185.928,69.84126984126983
11347,237139,England,18,CM,182.88,68.02721088435374
11348,227668,Uruguay,26,GK,188.976,82.99319727891157
11349,209493,Montserrat,24,RCB,185.928,91.156462585034
11350,237141,Panama,27,CB,179.83200000000002,74.82993197278911
11351,237397,United States,27,LCB,188.976,86.16780045351473
11352,239189,Croatia,19,RM,176.784,69.84126984126983
11353,181845,China PR,33,CDM,155.7528,76.19047619047619
11354,203862,Argentina,26,CB,179.83200000000002,77.09750566893423
11355,213334,France,25,LW,182.88,79.81859410430839
11356,241238,France,20,CM,155.44799999999998,73.92290249433107
11357,186198,England,27,RCM,155.7528,68.93424036281179
11358,239191,Switzerland,22,ST,192.024,78.00453514739229
11359,189783,Italy,30,ST,182.88,77.09750566893423
11360,237144,Colombia,26,ST,182.88,79.81859410430839
11361,238680,Albania,29,RM,155.44799999999998,72.10884353741497
11362,181848,China PR,32,CDM,182.88,74.82993197278911
11363,229465,Chile,25,CM,155.44799999999998,68.02721088435374
11364,241497,France,19,RB,173.73600000000002,62.131519274376416
11365,224090,Germany,23,RM,179.83200000000002,73.92290249433107
11366,239962,Croatia,22,LM,179.83200000000002,68.93424036281179
11367,240730,Ivory Coast,21,ST,155.44799999999998,74.82993197278911
11368,204635,Portugal,30,RCB,182.88,74.82993197278911
11369,237403,Panama,24,ST,195.072,74.82993197278911
11370,186715,United States,32,LB,155.44799999999998,68.02721088435374
11371,227164,Colombia,26,CB,179.83200000000002,72.10884353741497
11372,230236,Brazil,34,CDM,179.83200000000002,72.10884353741497
11373,190556,England,27,LM,188.976,83.90022675736961
11374,203357,England,24,LB,176.784,69.84126984126983
11375,208477,Slovenia,29,RCB,201.16799999999998,87.98185941043084
11376,223069,England,22,RCB,201.16799999999998,92.9705215419501
11377,199774,Sweden,30,RW,155.44799999999998,68.02721088435374
11378,224094,Germany,22,RDM,192.024,83.90022675736961
11379,122718,Germany,35,GK,195.072,88.88888888888889
11380,204383,Republic of Ireland,26,CAM,179.83200000000002,78.00453514739229
11381,228191,Australia,22,CB,188.976,76.19047619047619
11382,238943,Slovenia,25,RB,155.7528,74.82993197278911
11383,240223,Serbia,22,LB,182.88,73.01587301587301
11384,53855,England,36,LW,182.88,63.945578231292515
11385,208992,Saudi Arabia,26,RB,155.7528,64.85260770975056
11386,162144,Italy,32,CM,179.83200000000002,69.84126984126983
11387,233568,Korea Republic,20,CF,155.44799999999998,67.12018140589569
11388,237920,United States,23,LDM,176.784,69.84126984126983
11389,239712,Japan,22,RM,179.83200000000002,62.131519274376416
11390,189792,England,28,LM,182.88,86.16780045351473
11391,205153,Burkina Faso,30,CDM,185.928,74.82993197278911
11392,158305,China PR,33,CB,182.88,73.01587301587301
11393,224865,Scotland,20,ST,185.928,72.10884353741497
11394,237409,Japan,24,RS,173.73600000000002,67.12018140589569
11395,237665,Japan,23,CF,155.44799999999998,71.20181405895691
11396,245857,Ghana,19,LW,176.784,67.12018140589569
11397,221282,England,22,RB,155.44799999999998,62.131519274376416
11398,236898,Switzerland,21,CM,182.88,73.92290249433107
11399,210275,Austria,28,RM,176.784,66.21315192743764
11400,228707,Spain,20,CB,182.88,76.19047619047619
11401,233315,England,21,CAM,192.024,78.91156462585033
11402,199780,Germany,27,ST,179.83200000000002,71.20181405895691
11403,218212,Netherlands,24,GK,207.264,93.87755102040816
11404,222308,China PR,25,CM,155.44799999999998,59.86394557823129
11405,235876,Colombia,21,LB,182.88,77.09750566893423
11406,171620,England,29,CM,185.928,76.19047619047619
11407,243556,Spain,26,CB,188.976,78.91156462585033
11408,188772,Switzerland,27,RB,155.7528,76.19047619047619
11409,213349,France,26,RB,155.7528,67.12018140589569
11410,197990,England,26,RM,155.7528,73.01587301587301
11411,199014,Republic of Ireland,29,ST,155.7528,77.09750566893423
11412,217190,El Salvador,27,CM,173.73600000000002,67.12018140589569
11413,227686,England,23,RW,155.44799999999998,71.20181405895691
11414,239206,Argentina,25,CB,182.88,73.01587301587301
11415,240742,Netherlands,20,LW,179.83200000000002,72.10884353741497
11416,241254,China PR,28,RB,155.44799999999998,72.10884353741497
11417,246118,Turkey,22,LB,155.44799999999998,73.92290249433107
11418,190822,Norway,25,GK,204.216,83.90022675736961
11419,217191,England,24,RB,182.88,74.82993197278911
11420,209256,England,24,RCB,195.072,82.99319727891157
11421,232296,Morocco,22,RB,155.44799999999998,83.90022675736961
11422,237160,England,19,CB,182.88,74.82993197278911
11423,243560,Spain,33,CAM,179.83200000000002,67.12018140589569
11424,243816,Argentina,21,RB,155.44799999999998,69.84126984126983
11425,190568,Bosnia Herzegovina,31,CM,185.928,78.00453514739229
11426,237161,England,20,CM,155.7528,64.85260770975056
11427,171881,Republic of Ireland,31,ST,188.976,92.9705215419501
11428,238953,Germany,21,RM,185.928,74.82993197278911
11429,239209,Slovakia,23,CDM,182.88,76.19047619047619
11430,235627,France,24,CDM,195.072,79.81859410430839
11431,243307,Spain,21,ST,155.7528,76.19047619047619
11432,186475,China PR,33,LM,170.688,68.02721088435374
11433,219756,Serbia,26,RM,155.7528,78.00453514739229
11434,223852,England,21,RCB,195.072,73.01587301587301
11435,242284,Ghana,20,CF,179.83200000000002,69.84126984126983
11436,199021,Republic of Ireland,27,CAM,170.688,64.85260770975056
11437,211053,Sweden,23,GK,188.976,78.91156462585033
11438,225389,Argentina,24,LB,176.784,73.01587301587301
11439,233581,Korea Republic,24,RM,176.784,71.20181405895691
11440,150894,Finland,34,LCB,185.928,83.90022675736961
11441,234350,Spain,20,RM,179.83200000000002,63.945578231292515
